stop_id,stop_name,stop_lat,stop_lon
4819,Dsk Toyota,18.524599,73.771896
4820,Nisarga Society,18.5156,73.769203
4821,Paranjpe Scheme Dagade Vasti,18.5114,73.771896
4822,Hotel V Wine,18.5084,73.779602
4823,Chandani Chowk Bypass Highway,18.507401,73.783401
4824,Vedant Colony,18.507065,73.790443
4825,Futira Complex,18.498199,73.789497
7933,Rojri School,18.492434,73.789352
4828,Daulat Nagar Mumbai Pune Bypass / Daulat Nagar Bypass Highway,18.473225,73.810867
4829,Vadgaon Budruk Highway,18.463358,73.819542
4830,Krushnai Mangal Karyalay,18.4589,73.825401
4831,Balaji Furniture,18.4569,73.830597
4832,Shrushti Hotel,18.4566,73.830498
4833,Krushnai Mangal Karyalay,18.458799,73.825203
4834,Navale Bridge Vadgaon,18.4599,73.823196
7938,Vadgaon Budruk Highway,18.463619,73.819099
4836,Daulat Nagar Mumbai Pune Bypass / Daulat Nagar Bypass Highway,18.473127,73.810631
7886,Runwal Project,18.487848,73.794563
8349,Rmd College,18.489799,73.791801
4839,Futira Complex,18.498501,73.789101
4840,Vedant Colony,18.507,73.790398
7792,Ved Bhavan,18.504389,73.792351
7786,Chandani Chowk Bypass Highway,18.507292,73.783073
4842,Paranjpe Scheme Dagade Vasti,18.508801,73.775002
4843,Nisarga Society,18.5159,73.768799
7892,Patil Nagar / Patil Nagar Bavadhan,18.519157,73.768738
4845,Dsk Toyota,18.525101,73.771797
4846,Hra Reliance,18.527536,73.77668
4847,Pashan Tale,18.537399,73.780998
4849,Sayli Restaurant,18.5425,73.776802
7787,Suskhind Phata By Pass Highway / Suskhind Phata,18.547966,73.773262
4851,Bitwise,18.556999,73.769897
4852,Yashoda Niwas,18.5637,73.767502
9280,Sai Sayaji Hotel / Bu Bhandari Showroom,18.599375,73.754234
4763,Bu Bhandari Showroom,18.6022,73.753197
4764,Indira Collage Punavale,18.608999,73.750702
4765,Dy Patil Collage Punavale,18.614599,73.748497
7667,Jspm Collage Punavale / Jspm College Tathawade,18.619202,73.746582
7668,Maruti Suzuki Service Center,18.623634,73.744942
7669,Sai Cng Pump,18.62818,73.743156
6687,Punawale Pul / Punawala Phata / Punawale Corner,18.634214,73.740631
7671,Lotus Business School,18.633392,73.740974
4771,Bharat Petrol Pump / Bharat Petrol Pump Ravet,18.6394,73.738602
6728,Ravet Phata,18.647522,73.735588
6729,Mahadev Corner Ravet / Mahadev Corner,18.651447,73.733833
4774,Centosa Park,18.653,73.7332
4775,Kivle Phata,18.660206,73.730377
4776,Lekha Pharm,18.667704,73.727394
4777,Mamurdi Gaon,18.6714,73.725998
4778,D Mart Kivale,18.6765,73.724098
4779,Indira Nagar,18.678801,73.723297
4780,Church,18.683599,73.721603
4781,Central Restaurant,18.687401,73.719803
4782,Krushna Mandir Dehu Road,18.6891,73.717796
4783,Indrayani Darshan,18.693701,73.712196
4784,Bhegdewadi Phata,18.696699,73.708397
4785,Shankarwadi,18.697701,73.702797
4786,Poona Poultry,18.698799,73.697403
4787,Somatne Phata,18.702913,73.687622
4788,Gruhaprakalp,18.708401,73.682297
4789,Talegaon Khind,18.7122,73.678802
4790,Vipraj Company,18.7136,73.677002
4791,Sant Tukaram Nagar Kamshet Road,18.7155,73.675499
4792,Bhandari Hospital,18.7181,73.679901
6646,Talegaon Dhabhade Maruti Mandir / Maruti Mandir Talegaon Dabhade,18.720491,73.683113
4794,Jijamata Chowk,18.7215,73.684303
4795,Khandge Petrol Pump,18.724001,73.682098
4796,Bsnl Office Talegaon,18.727852,73.678368
4798,Eagle Company,18.7323,73.671501
4799,Mhalaskar Petrol Pump,18.732599,73.667603
4800,Samarth Vidyalay,18.732437,73.663284
4801,Paisa Fund,18.7313,73.661301
4802,Swaraj Nagari,18.7292,73.658501
4803,Vadgaonmawal Phata,18.728201,73.654701
4804,Midc Phata,18.731199,73.649498
4805,Deccan Poultry Farm,18.7339,73.646698
4806,Vadgaonmawal Corner,18.735701,73.644501
4807,Matoshree Hospital,18.737101,73.639
4808,English Medium School,18.738001,73.635902
4809,Bhegde Lawns,18.739799,73.6334
4810,Vadgaon Mawal,18.7439,73.630798
4962,Gram Panchayat Belawade,18.4893,73.601501
4963,Dhamale Vasti Belawade Road,18.489799,73.599297
4964,Dahibhate Vasti,18.4965,73.594101
4965,Om Farm House,18.4998,73.592697
4966,Khecharegaon Phata,18.5023,73.590302
106465,Appasaheb Dhamale Madhyamik Vidhyalay,18.49864,73.588982
106466,Shilimkar Settlement,18.496492,73.588715
106467,Mhasoba Gate Khechre,18.493704,73.586235
106468,Dhumalwadi Khechre,18.487518,73.583748
106469,Khecharegaon,18.486311,73.579659
106470,Dhumalwadi Khechre,18.48761,73.584091
106471,Mhasoba Gate Khechre,18.493576,73.58622
106472,Shilimkar Vasti,18.496105,73.588707
106473,Appasaheb Dhamale Madhyamik Vidhyalay,18.498436,73.588882
106474,Khechregaon Phata,18.502375,73.59021
4967,Kandhare Vasti Kondhale,18.503725,73.589798
4981,Aishwarya Farm House Kondhale,18.509501,73.591797
4969,Chavan Vasti Kondhavale,18.514099,73.5942
4970,Zilla Parishad Shala Kondhavale,18.5229,73.5923
4971,Kondhawle Phata,18.5245,73.592796
4972,Shirke Vasti Paud,18.5243,73.6035
4973,Paud Shashkiy Vishram Gruh,18.5242,73.607697
4974,Chinmay Hotel,18.5231,73.613602
5010,Tahshildar Kacheri Paud,18.5243,73.616501
4906,Paud St Stand,18.524267,73.618546
4942,Vitthalwadi Phata Paud Road,18.521,73.624901
4943,Manik Press Road,18.5201,73.628403
4944,Forest Office  Paud,18.52,73.6315
4945,Balkawade Vasti Paud Road,18.52,73.641197
4946,Sant Company,18.5177,73.644203
4947,Sanakta Company,18.5186,73.647598
4948,Datta Mandir Paud Road,18.5149,73.651802
4949,Sutarwadi Paud Road,18.515499,73.656097
4950,Cable Company,18.514799,73.659798
4951,Kasar Amboli,18.513599,73.663902
4952,Shindewadi Paud Road,18.5135,73.671303
4692,Vanalika Society Pirangut,18.511101,73.697601
4953,Shindewadi Paud Road,18.513399,73.671402
4954,Cable Company,18.5147,73.659401
4955,Sutarwadi Paud Road,18.515499,73.655998
4956,Datta Mandir Paud Road,18.514799,73.651901
4957,Sanakta Company,18.518299,73.647499
4958,Sant Company,18.5175,73.644096
4959,Forest Office Paud,18.519899,73.631599
4960,Manik Press Road,18.519899,73.628304
4961,Vitthalwadi Phata Paud Road,18.5207,73.625099
4907,Paud St Stand,18.523701,73.618896
5011,Tahshildar Kacheri Paud,18.5243,73.616402
4977,Chinmay Hotel,18.524099,73.607803
4978,Paud Shashkiy Vishram Gruh,18.5242,73.603104
4979,Shirke Vasti Paud,18.5243,73.589905
4980,Kondhawle Phata,18.5243,73.592903
4880,Kolwan Gaon,18.5819,73.533897
4881,English Medium School Kolwan,18.580799,73.535301
4882,Chinmay Vibhuti Company,18.5774,73.539703
4930,Dongargaon,18.5746,73.543404
4883,Sathewadi Kolwan Road,18.574301,73.545998
4884,Nandgaon Phata,18.5737,73.553299
4885,Durgawadi Phata,18.5735,73.556297
4886,Bhumkar Properties,18.573,73.557999
4887,Sharday Care Centre,18.572399,73.560898
4888,Chikhalgaon Phata,18.572001,73.565697
4889,Someswarwadi Kolwan Road,18.570999,73.569504
4890,Kumbre Dairy,18.568899,73.571701
4891,Nanegaon Phata,18.5658,73.575203
4892,Kule Phata,18.5641,73.5774
4893,Shraddha Lawns,18.561701,73.581902
4894,Marathewadi,18.560801,73.584198
4982,Gram Panchayat Belawade,18.487101,73.603104
4895,Modern College Kolwan Road,18.5595,73.587601
4896,Dakhane Phata,18.556101,73.592903
4897,Sai Ganesh Mangal Karyalay,18.554701,73.595901
4898,Ghotawade Phata Kolwan Road,18.5529,73.598801
4899,Jilha Parishad Shala Chale,18.551001,73.6007
4900,Savargaon,18.5439,73.601601
4901,Indira Vasti Karmoli,18.5413,73.602501
4902,Karmoli Phata,18.5359,73.605904
4903,Hulawadewadi Phata,18.532,73.6082
4983,Shivaji Vidyalaya Paud,18.527599,73.612701
4905,Darvali Phata,18.525801,73.617699
4985,Bhadasgaon,18.547199,73.536102
4986,Gawdewadi Bhadas,18.5427,73.542603
4987,Shileshwar Gaon,18.5427,73.5476
4988,Jilla Parishad School Shileshwar,18.542299,73.5532
4989,Jilla Parishad School Asade,18.542,73.5606
4990,Pawarvasti Khubavali,18.5434,73.571098
4991,Khubwali,18.542601,73.5737
4992,Mauli Nivas,18.542553,73.575066
4993,Bhuir Farm,18.541817,73.577126
4994,Mahindra College,18.539438,73.58065
4995,Giriraj Resort,18.5375,73.582298
4996,Raodegaon,18.530199,73.585701
4997,River Vhiv,18.529499,73.5896
4998,Hulawadewadi,18.531401,73.598503
4904,Shivaji Vidyalaya,18.528223,73.611565
4908,Darvali Phata,18.5257,73.617699
4984,Shivaji Vidyalaya Paud,18.527615,73.612534
4910,Hulawadewadi Phata,18.532,73.608101
4911,Karmoli Phata,18.5357,73.606003
4912,Indira Vasti Karmoli,18.541401,73.602402
4913,Savargaon,18.5441,73.601501
4914,Ghotawade Phata Kolwan Road,18.552999,73.598701
4915,Sai Ganesh Mangal Karyalay,18.554501,73.595901
4916,Dakhane Phata,18.556,73.592903
4917,Modern College Kolwan Road,18.559401,73.587601
4918,Marathewadi,18.560801,73.5839
4919,Shraddha Lawns,18.5616,73.582001
4920,Kule Phata,18.5641,73.577301
4921,Nanegaon Phata,18.565701,73.575203
4922,Kumbre Dairy,18.5688,73.571701
4923,Someswarwadi Kolwan Road,18.5709,73.569504
4924,Chikhalgaon Phata,18.571899,73.565804
4925,Sharday Care Centre,18.5723,73.561203
4926,Bhumkar Properties,18.573,73.5578
4927,Durgawadi Phata,18.5734,73.556198
4928,Nandgaon Phata,18.573601,73.553398
4929,Sathewadi Kolwan Road,18.5742,73.545898
4931,Chinmay Vibhuti Company,18.5779,73.539001
4932,English Medium School Kolwan,18.5807,73.535301
4933,Kolwan Gaon,18.5818,73.533897
106733,Shilim Gaon,18.614906,73.468269
106734,Vagheshwar,18.612356,73.476456
106735,Shirvali Phata,18.611351,73.478348
106736,Jadhav Wadi,18.611118,73.479843
106737,Anjawali Fata,18.611401,73.483017
106738,Ghare Vasti,18.612089,73.489136
106739,Anjawali Jawan No 3,18.61516,73.492485
106740,Anjawali Jawan No 2,18.615622,73.495132
106741,Patil Vasti,18.617664,73.501984
106742,Jawan Village No. 1,18.621284,73.507057
106743,Mhatre Resort,18.616034,73.511482
4871,Kashing,18.6133,73.515404
4872,Tidkewadi,18.6094,73.516403
4873,Krishna Sankul Hadsi,18.606701,73.518204
4874,Hadsi Talav,18.6022,73.519798
4875,Sathevasti Hadsi,18.5954,73.520699
4876,Zilla Parishad Shala Hadsi,18.590599,73.521698
4877,Bodke Wadi,18.5895,73.523399
4878,Grin Villa Phata,18.583599,73.529701
4879,Kolwan Police Chowki,18.582399,73.531097
106463,Dandekar Pul Shashtri Road,18.502073,73.845413
106462,Dandekar Pul Shashtri Road,18.502216,73.845482
4909,Shivaji Vidyalaya,18.528072,73.611656
4934,Kolwan Police Chowki,18.5823,73.530998
4935,Grin Villa Phata,18.5837,73.529503
4936,Bodke Wadi,18.5896,73.5233
4937,Zilla Parishad Shala Hadsi,18.590599,73.5215
4938,Sathevasti Hadsi,18.5959,73.520699
4939,Hadsi Talav,18.6022,73.519699
4940,Krishna Sankul Hadsi,18.606701,73.518097
4941,Kashing,18.613701,73.515404
4999,Hulawadewadi,18.531401,73.598701
5000,River Vhiv,18.529499,73.589302
5001,Raodegaon,18.5301,73.585899
5002,Giriraj Resort,18.537201,73.582298
5003,Mahindra College,18.539301,73.580704
5004,Bhuir Farm,18.541901,73.576797
5005,Pawarvasti Khubavali,18.5434,73.570999
5006,Jilla Parishad School Asade,18.541901,73.560997
5007,Jilla Parishad School Shileshwar,18.5422,73.553497
5008,Shileshwar Gaon,18.5427,73.547203
5009,Gawdewadi Bhadas,18.542801,73.542503
1429,Tata Guardroom,18.562475,73.927879
1275,Bharati Vidyapeeth Gate,18.4569,73.858398
5015,Maharashtra Housing Board Samta Nagar,18.561701,73.896599
5016,Moze Vidyalay Samta Nagar,18.5595,73.897598
5017,Shanti Rakshak Society,18.557899,73.895103
5018,M 23,18.558201,73.8974
5019,Maharashtra Housing Board Corner,18.5588,73.892601
5020,Maharashtra Housing Board Corner,18.5588,73.8927
5021,M 23,18.558201,73.897301
5022,Shanti Rakshak Society,18.5581,73.895302
5023,Moze Vidyalay Samta Nagar,18.5595,73.8974
4762,Balewadi Depot,18.572901,73.765503
5024,Mitcon,18.5751,73.765999
5025,Moze Vidhyalay Balewadi,18.575209,73.767792
5026,Sai Chowk Balewadi,18.574699,73.771202
5027,Dasara Chowk,18.5739,73.7761
5028,Baburao Genuji Balwadkar Shala,18.575001,73.777199
5029,Balewadigaon,18.5762,73.779701
5030,Laxmi Mata Mandir Balewadi,18.5735,73.7808
5031,Ira Bekri,18.569799,73.781303
5032,Chakankarmala,18.5665,73.7826
106475,Indian Oil Petrol Pump Tulapur,18.670719,73.988953
5073,Vishwa Sankruti,18.669701,73.991699
5045,Tulapur Gaon,18.6691,73.994102
5046,Sambhaji Maharaj Smarak,18.667999,73.9963
5047,Nirgudkar Farm,18.6649,74.001099
5048,Balsadan,18.6633,74.0037
5049,Dyanesh Balsadan Iti,18.6611,74.008102
5050,Khule Vasti Phulgaon,18.657301,74.012001
5051,Phulgaon,18.654499,74.014801
5052,Sainik School Fulgaon,18.651199,74.017403
5064,Sakoremala,18.6492,74.019402
5054,Raysoni Farm,18.646,74.022697
5055,Lg Electronic Company,18.6427,74.028
5056,Kukut Palan Kendra,18.6416,74.029503
5057,Power House Vadhu Phata,18.6371,74.034599
5058,Concentric Company,18.6334,74.034302
2730,Lonikand,18.6206,74.024803
2372,Bakori Phata,18.589584,73.997429
2733,Rajashri Housing,18.603924,74.012459
5059,Concentric Company,18.631399,74.033997
5060,Power House Vadhu Phata,18.6369,74.0345
5061,Kukut Palan Kendra,18.6411,74.029999
5062,Lg Electronic Company,18.642551,74.028175
5053,Sakoremala,18.649099,74.019501
5065,Sainik School Fulgaon,18.6513,74.017197
5066,Phulgaon,18.654684,74.014526
5067,Khule Vasti Phulgaon,18.657301,74.011803
5068,Dyanesh Balsadan Iti,18.660999,74.008003
5069,Balsadan,18.663076,74.004013
5071,Sambhaji Maharaj Smarak,18.667999,73.996101
5034,Chakankarmala,18.566401,73.782402
5035,Ira Bekri,18.569799,73.781197
5036,Laxmi Mata Mandir Balewadi,18.5734,73.780701
5037,Balewadigaon,18.576099,73.779602
5038,Baburao Genuji Balwadkar Shala,18.5749,73.777298
5039,Dasara Chowk,18.5737,73.7761
5040,Sai Chowk Balewadi,18.574499,73.771202
5041,Moze Vidhyalay Balewadi,18.575081,73.767769
5042,Mitcon,18.5749,73.7659
5075,Panyachi Taki Alandi,18.677099,73.899399
5076,Santoshi Mata Mandir Alandi,18.676701,73.901199
5077,Suiba Mangal Karyalay,18.6759,73.903801
5078,Nanashree Lawns,18.674999,73.9058
5079,Tanish Shrushti Society,18.6735,73.908401
5080,Thorave Vasti,18.672701,73.910896
5081,Dhanore Power House,18.670799,73.917297
5082,Petrol Pump Dhanore,18.6702,73.9189
5083,Polybond Company,18.6691,73.9207
5084,Alpha Cement Company,18.668301,73.922699
5085,Rashami Hitter Company,18.667299,73.925697
5086,Dhanore Phata,18.6667,73.928596
5087,Dattawadi Wajan Kata,18.665899,73.932404
5088,Thakur Vasti,18.693146,73.91507
5089,Solugaon,18.666,73.941498
5090,Zilla Parishad Shala Solugaon,18.6663,73.944901
5091,Vadgaon Shinde Phata,18.667801,73.952202
5092,Hotel Tiranga,18.668301,73.955101
5093,Ravin Cable,18.670401,73.959999
5094,Infro Company Vajan Kata,18.671499,73.964699
5095,Kamaljai Nagar,18.671801,73.966499
5096,Sita Anusaya Niwas,18.6733,73.972603
5097,Markalgaon,18.671,73.979301
5098,Panaychi Taki Markal,18.670401,73.981201
5099,Seeta Anusya Niwas,18.673204,73.972832
5100,Nilanjan Society Soosgaon,18.563101,73.7556
5101,Yashvina Jeevan Orchid Society,18.562799,73.756599
5102,Eva Multi Specialty Hospital,18.562201,73.758698
5103,Sarathi Souvenir Society,18.561501,73.762802
5104,Wibgyor School,18.560301,73.764702
5105,Belakas Society,18.556,73.764297
5106,Mohannagar,18.556801,73.766998
5107,Nanavare Chowk,18.557621,73.770599
5108,Centra Corner,18.557339,73.772049
5109,Murkoote Park,18.557842,73.773674
5110,Raghunana Kalamkar Chowk,18.558447,73.776329
106782,Aagnishaman Kendr Baner,18.56019,73.776672
106783,Maitri Academy Baner,18.563086,73.776817
106784,Kalamkar Chowk,18.564182,73.776917
5112,Nanavare Chowk,18.557491,73.770615
5113,Mohannagar,18.5564,73.767097
5114,Wibgyor School,18.5604,73.764603
5115,Sarathi Souvenir Society,18.561399,73.762901
5116,Eva Multi Specialty Hospital,18.562099,73.758698
5117,Yashvina Jeevan Orchid Society,18.5627,73.756699
5269,Gulab Nagar,18.466101,73.8536
5270,Dhankawadi,18.4655,73.850098
5123,Sant Tukaram Maharaj Krida Sankul Dehugaon,18.718861,73.778282
5124,Abhang English Medium School Dehugaon,18.720675,73.776985
5125,Sant Tukaram Maharaj Society Dehugaon,18.7227,73.775703
5126,Abhang Hospital Dehugaon,18.723553,73.77375
5127,Four S School Dehu,18.724001,73.771797
5128,Bhairavanath Chowk Dehugaon,18.7244,73.768898
5129,Abhang Nagari Dehugaon,18.7229,73.768204
5130,Dehugaon,18.719999,73.766296
5131,Dehugaon Gram Panchayat,18.7173,73.767799
5132,Parndwal Chowk,18.714701,73.765198
5133,Krushnkunj Society,18.713301,73.763298
5134,Malwadi Dehu,18.7113,73.761002
5135,Radha Krishna Lawns,18.7092,73.760696
5136,Zendemala,18.702101,73.760002
5137,Cod Depot,18.6994,73.759201
5138,Tukaram Park,18.698099,73.756897
6560,Mahadev Mandir Paduka,18.693275,73.753113
5140,Chincholi,18.689705,73.749573
5141,Ashok Nagar Dehu,18.685801,73.747704
6596,Dehugaon Phata Dehu Road,18.679636,73.742218
5143,Dehu Road Station,18.678734,73.741852
5144,Cisv Dehu Road,18.678373,73.744713
5145,Garden City,18.677999,73.747002
6566,Kendriya Vidyalay Dehu Road,18.676992,73.752182
6567,B Sub Depot,18.675579,73.759041
6568,Kohima Line,18.673439,73.764145
5149,Puna Gate Parmar Complex,18.668301,73.769096
5153,Bhakti Shakti Garden,18.664768,73.772018
5154,Puna Gate Parmar Complex,18.6681,73.768997
5155,Kohima Line,18.673445,73.764015
5156,B Sub Depot,18.6754,73.759399
6575,Kendriya Vidyalay Dehu Road,18.676888,73.752197
5158,Garden City,18.677919,73.746941
5159,Cisv Dehu Road,18.678259,73.744766
5160,Dehu Road Station,18.678631,73.74192
5161,Dehugaon Phata Dehu Road,18.679649,73.742142
5162,Ashok Nagar Dehu,18.6861,73.747704
5163,Chincholi,18.68984,73.749603
5164,Mahadev Mandir Paduka,18.6933,73.753197
5165,Tukaram Park,18.697701,73.756302
5166,Cod Depot,18.699699,73.759499
5167,Zendemala,18.702299,73.759903
5168,Radha Krishna Lawns,18.709299,73.760597
5169,Malwadi Dehu,18.7115,73.761002
5170,Krushnkunj Society,18.713499,73.763397
5172,Dehugaon Gram Panchayat,18.717413,73.767738
4475,Chatuhshrungi Paytha,18.5404,73.830101
4476,Mseb Office Chaturshringi,18.537518,73.830299
4477,Bahiratwadi,18.5343,73.830299
4478,Shivaji Housing Society,18.5303,73.830101
4479,Ramoshiwadi,18.528,73.829903
4480,Sheti Mahamandal,18.524599,73.829697
5272,Symbiosis College,18.521814,73.829231
4482,Bhandarkar Road,18.519272,73.830399
4483,Law College,18.516199,73.829201
4484,Film Institute,18.512745,73.828911
4501,Film Institute,18.51252,73.82888
4502,Law College,18.516199,73.829002
4503,Bhandarkar Road,18.51923,73.830307
5273,Symbiosis College,18.521946,73.82914
4504,Sheti Mahamandal,18.524599,73.829498
4505,Ramoshiwadi,18.5277,73.829697
4506,Shivaji Housing Society,18.530001,73.829903
4507,Mseb Office Chaturshringi,18.537422,73.83017
4508,Chatuhshrungi Paytha,18.540501,73.830002
506,Sai Chowk Navi Sangvi,18.578371,73.815887
507,Krushna Bazar Chowk,18.581701,73.815559
508,Katepuram Chowk,18.5858,73.8162
471,Gajanan Maharaj Nagar Pimplegurav,18.586399,73.813599
470,Ram Nagar Pimple Gurav,18.588699,73.812897
469,Ambedkar Nagar Pimplegurav,18.590799,73.816597
472,Katepuram Chowk,18.585669,73.816223
473,Krushna Bazar Chowk,18.58194,73.815598
474,Sai Chowk Navi Sangvi,18.578468,73.815971
6542,Magzine Bhosari Road,18.632799,73.873802
5223,Alandi Police Chowky,18.676001,73.898804
5221,Vitthalbaba Darga,18.6789,73.899399
5220,Goshala Vadgaon Ghenand Road,18.681801,73.901398
5224,Devpari Maharaj Mandir,18.685499,73.904999
5225,Kurhade Vasti,18.6877,73.907402
5226,Vishrantwad,18.6901,73.9114
5227,Richard Company,18.696199,73.916603
5228,Saigarden Bahul Road,18.697676,73.917946
5229,Shivam Steel Tube Company,18.6989,73.919701
5230,Gavhane Vasti Bahul Road,18.7097,73.931099
5231,Pawar Vasti Wadgaonghenand,18.714701,73.9347
5187,Parhadvasti,18.741699,74.052002
5210,Bhose Phata,18.718599,73.936302
5232,Vadgaon Ghenand Shala,18.719299,73.940598
5233,Khandoba Mandir Wadgaonghenand,18.7223,73.9431
5234,Koyali Phata,18.7272,73.945
5235,Shelgaon,18.733,73.946503
5236,Chakan Phata,18.7353,73.944901
5237,Shell Pimpalgaon,18.7362,73.951797
7035,Krushi Utpanna Bajar Samiti,18.735739,73.958199
2828,Karnadi Gaon,18.728901,74.061996
5239,Mohitewadi Petrol Pump,18.7346,73.967796
5240,Mohitewadi Shikrapur Road,18.733101,73.975121
5241,Ramling Ware House,18.731001,73.982101
5242,Vaishnavi Dhaba,18.7302,73.988701
5189,Kendur Chaufula,18.716499,74.046997
5243,Bahulphata,18.7274,73.998299
5190,Manjre Vasti Canol,18.718599,74.0383
5244,Sidhigavhan Phata,18.726999,74.001297
5191,Shete Vasti,18.719999,74.0317
5245,Bahulai Vasti,18.7269,74.005699
5192,Tube Investment Company,18.7201,74.0299
5246,Dabre Vasti,18.7258,74.0149
5193,Sablewadi Shikrapur Road,18.723301,74.023399
5247,Bijness Center Shikrapur Road,18.723499,74.021202
5194,Bijness Center Shikrapur Road,18.7234,74.021103
5248,Sablewadi Shikrapur Road,18.723301,74.023499
5195,Dabre Vasti,18.7257,74.014702
5249,Tube Investment Company,18.7202,74.030098
5196,Bahulai Vasti,18.726801,74.006302
5250,Shete Vasti,18.7201,74.032303
5197,Sidhigavhan Phata,18.7269,74.001503
5251,Manjre Vasti Canol,18.718901,74.037903
5198,Bahulphata,18.727301,73.998199
5199,Vaishnavi Dhaba,18.73,73.988899
5253,Canol Karnadi Road,18.7227,74.048302
5200,Ramling Ware House,18.7309,73.982498
6993,Mohitewadi Shikrapur Road / Mohitewadi,18.733131,73.974869
5202,Mohitewadi Petrol Pump,18.734301,73.968803
5203,Krushi Utpanna Bazar Samiti,18.735701,73.957802
5204,Shell Pimpalgaon,18.736099,73.952003
5205,Chakan Phata,18.735201,73.945
5206,Shelgaon,18.733101,73.946602
5207,Koyali Phata,18.726999,73.945
5208,Khandoba Mandir Wadgaonghenand,18.7222,73.9431
5209,Vadgaon Ghenand Shala,18.7192,73.940598
5211,Pawarvasti Wadgaonghenan,18.7145,73.934502
5212,Gavhanevasti Bahul Road,18.709499,73.931
5213,Steel Tube Company,18.6987,73.919701
5214,Saigarden,18.6975,73.917702
5215,Richards Company,18.6959,73.916496
5216,Thakurvasti,18.693199,73.915199
5217,Vishrantwad,18.6905,73.911797
5218,Kurhadvasti,18.687599,73.907303
5219,Devpari Maharaj Mandir,18.685499,73.905098
5262,Poultry Farm Pabal Road,18.8183,74.049797
5222,Alandi Police Chowky,18.675972,73.898491
5264,Tube Company,18.825701,74.055901
5268,Pabal Gaon,18.829763,74.051453
5354,Kumbare Park,18.503201,73.798203
5353,Guru Ganesh Nagar,18.502899,73.7995
5352,Ashish Garden,18.5021,73.802299
5351,Mahesh Vidyalay,18.499701,73.802002
5350,Sahajanand Society,18.496401,73.802002
5349,Andh Shala Kothrud,18.496099,73.803398
5348,Dahanukar Colony,18.496,73.808899
5347,Colony Number 10,18.495501,73.810402
5297,Katar Khadak,18.612101,73.576599
5298,Bahirwadi,18.6092,73.582298
5299,Avanti Kalagram,18.6077,73.585899
5300,Khanekarwada,18.605,73.5886
5301,Tavre Vasti Khamboli Road,18.605371,73.59272
5302,Khamboli,18.6043,73.597198
5303,Mohol Vidyalay,18.602301,73.599602
5304,Nishigandha Farm,18.5954,73.606201
5305,Pimpavali Phata,18.5937,73.608902
5306,Jawalgaon,18.5912,73.610603
5307,Kemsewadi,18.5874,73.614304
5308,Kemsewadi Shala,18.5833,73.618698
5309,Rasalwadi Phata,18.5807,73.620796
5310,Farm House Khamboli Road,18.5788,73.624001
5311,Padalgharwadi,18.5774,73.630669
5312,Vitbhatti Rehe,18.5765,73.636101
5313,Rihegaon,18.576599,73.640999
5314,Poultry Farm Bodkewadi,18.5742,73.647499
5315,Matere Vasti,18.572201,73.653
5316,Materewadi,18.56922,73.661301
5317,Saibaba Mandir Materewadi,18.566601,73.663101
5318,Rihe Phata,18.557301,73.668098
5319,Shewalewadi Rehe,18.5553,73.668098
5320,Dimpal Chemicals,18.551701,73.669098
5321,Hotel Rajyog Ghotavade Road,18.5494,73.668701
5323,Bank Of Baroda Marketyard,18.489401,73.863899
5324,Hotel Rajyog Ghotavade Road,18.5453,73.6688
5325,Dimpal Chemicals,18.5516,73.669098
5326,Shewalewadi Rehe,18.5532,73.669403
5327,Rihe Phata,18.557199,73.668098
5328,Saibaba Mandir Materewadi,18.563801,73.664001
5329,Materewadi,18.568987,73.661362
5330,Matere Vasti,18.5723,73.652496
5331,Poultry Farm Bodkewadi,18.5741,73.6474
5332,Rihegaon,18.5767,73.641701
5333,Vitbhatti Rehe,18.577339,73.630562
5334,Padalgharwadi,18.5774,73.627098
5335,Farm House Khamboli Road,18.5791,73.623596
5336,Rasalwadi Phata,18.5805,73.620903
5337,Kemsewadi Shala,18.5833,73.618599
5338,Kemsewadi,18.5874,73.614197
5339,Jawalgaon,18.5912,73.610497
5340,Pimpavali Phata,18.593599,73.608902
5341,Nishigandha Farm,18.5954,73.606102
5342,Mohol Vidyalay,18.6024,73.599503
5343,Khamboli,18.6043,73.597099
5344,Tavre Vasti Khamboli Road,18.605499,73.592598
5345,Avanti Kalagram,18.6077,73.5858
5346,Katar Khadak,18.612,73.576401
5370,Jambhulwadi,18.4284,73.838303
5371,Jambhulakar Vasti,18.431801,73.8423
5372,Pimplekar Vasti,18.4331,73.844002
5373,Datta Mandir Jambhulwadi Road,18.435801,73.845497
5374,Lipane Vasti,18.438601,73.846703
5375,Ambegaon Phata,18.4408,73.847198
5376,Shani Nagar,18.441799,73.847504
5377,Telco Colony,18.4447,73.848602
5361,Chakradhar Shala,18.4471,73.848999
5362,Telco Colony,18.4447,73.848396
5363,Shani Nagar,18.441999,73.847397
5364,Ambegaon Phata,18.4405,73.846703
5365,Lipane Vasti,18.4382,73.846497
5366,Datta Mandir Jambhulwadi Road,18.4359,73.845398
5367,Pimplekar Vasti,18.4328,73.843803
5368,Jambhulakar Vasti,18.432199,73.842102
5369,Jambhulwadi,18.428499,73.838402
3252,Kedari Nagar Corner,18.489401,73.900101
5378,Indira Vasahat Kondhwa,18.481701,73.897903
5381,Nibm Corner,18.481886,73.891174
5379,Borade Nagar,18.482222,73.894394
5382,Indira Vasahat Kondhwa,18.48241,73.893478
5380,Nibm Corner,18.48185,73.891266
